seller_id,zip_code,state,city,geolocation_lat,geolocation_lng,n_orders,average_score,perc_negative_reviews,perc_delays,average_delay_days
8d956fec2e4337affcb520f56fd8cbfd,9780,SP,sao bernardo do campo,-23.71688471949829,-46.54199108267673,229,4.192139737991266,10.480349344978166,10.90047393364929,3.217391304347826
7040e82f899a04d1b434b795a43b4617,1026,SP,sao paulo,-23.539494799586286,-46.63284391414975,228,3.528888888888889,28.94736842105263,9.433962264150944,6.25
9b013e03b2ab786505a1d3b5c0756754,11450,SP,vicente de carvalho,-23.939318620030072,-46.30539278864907,225,4.0,17.77777777777778,6.896551724137931,5.0
4b9750c8ad28220fe6702d4ecb7c898f,13484,SP,limeira,-22.541719708891844,-47.427681190013296,222,4.351351351351352,7.207207207207207,7.798165137614679,11.235294117647058
0c8380b62e38e8a1e6adbeba7eb9688c,37410,MG,tres coracoes,-21.69216794221008,-45.25804903964345,222,4.040909090909091,14.864864864864865,6.043956043956044,21.454545454545453
4830e40640734fc1c52cd21127c341d4,3573,SP,sao paulo,-23.56168119891244,-46.50627110555333,221,4.1045454545454545,13.574660633484163,6.666666666666667,4.5
e26901d5ab434ce92fd9b5c256820a4e,9350,SP,maua,-23.68011442853022,-46.4524537436668,221,4.0588235294117645,14.027149321266968,2.4752475247524752,4.2
6edacfd9f9074789dad6d62ba7950b9c,7135,SP,guarulhos,-23.422313378296494,-46.520062240348594,220,4.360730593607306,9.545454545454545,5.769230769230769,3.3333333333333335
1c129092bf23f28a5930387c980c0dfc,2972,SP,sao paulo,-23.48029674271453,-46.71122495337295,220,4.168949771689498,12.727272727272727,5.472636815920398,5.181818181818182
7178f9f4dd81dcef02f62acdf8151e01,89560,SC,videira,-27.00086872288371,-51.14532022116548,218,4.032258064516129,15.137614678899082,4.926108374384237,4.6
0b90b6df587eb83608a64ea8b390cf07,87025,PR,maringa,-23.377396999935016,-51.93100618003307,216,4.0,17.59259259259259,4.2682926829268295,8.428571428571429
2eb70248d66e0e3ef83659f71b244378,13101,SP,campinas,-22.90081444463038,-46.99864279239999,213,2.712918660287081,49.29577464788732,13.861386138613861,7.0
86ccac0b835037332a596a33b6949ee1,89041,SC,blumenau,-26.91141069525076,-49.11143612738765,212,4.004739336492891,17.92452830188679,3.3333333333333335,7.166666666666667
cab85505710c7cb9b720bceb52b01cee,2252,SP,sao paulo,-23.479316999999995,-46.5904340471753,211,4.285714285714286,7.5829383886255926,2.4271844660194173,12.2
ceaec5548eefc6e23e6607c5435102e7,3821,SP,sao paulo,-23.49517247515727,-46.50119464071786,211,4.14975845410628,11.848341232227488,5.911330049261084,9.333333333333334
9c0e69c7bf2619675bbadf47b43f655a,12230,SP,sao jose dos campos,-23.221431461827063,-45.888163895493165,210,3.9951923076923075,16.666666666666668,12.101910828025478,27.105263157894736
f262cbc1c910c83959f849465454ddd3,3564,SP,sao paulo,-23.53321650340715,-46.50046729003948,208,4.086956521739131,16.346153846153847,9.895833333333334,5.105263157894737
54a1852d1b8f10312c55e906355666ee,13456,SP,santa barbara d'oeste,-22.75967282783305,-47.364736674563375,205,4.3431372549019605,8.78048780487805,10.0,10.1
c003204e1ab016dfa150abc119207b24,7790,SP,cajamar,-23.406238298215783,-46.84102497498486,202,4.422885572139304,5.9405940594059405,6.598984771573604,9.384615384615385
813348c996469b40f2e028d5429d3495,13206,SP,jundiai,-23.211714582578274,-46.8753760355472,202,4.0,16.336633663366335,5.027932960893855,8.11111111111111
f45122a9ab94eb4f3f8953578bc0c560,13419,SP,piracicaba,-22.726257875353635,-47.63781138952056,200,3.91,19.5,7.4866310160427805,10.5
cbd996ad3c1b7dc71fd0e5f5df9087e2,15081,SP,sao jose do rio preto,-20.84380119949777,-49.36891118527178,196,4.081081081081081,13.26530612244898,9.696969696969697,13.4375
95e03ca3d4146e4011985981aeb959b9,21210,RJ,rio de janeiro,-22.842290284753936,-43.29762071175495,195,3.994818652849741,15.384615384615385,3.4285714285714284,21.0
98dac6635aee4995d501a3972e047414,2030,SP,sao paulo,-23.504769581649203,-46.62470303231384,195,3.8756476683937824,24.102564102564102,9.89010989010989,1.1111111111111112
213b25e6f54661939f11710a6fddb871,13321,SP,salto,-23.190243653067117,-47.291570633360266,195,3.7916666666666665,20.512820512820515,13.548387096774194,4.380952380952381
0dd184061fb0eaa7ca37932c68ab91c5,7031,SP,guarulhos,-23.496488565250488,-46.54671310832206,193,3.953125,15.025906735751295,11.801242236024844,11.736842105263158
850f4f8af5ea87287ac68de36e29107f,4367,SP,sao paulo,-23.65250284762537,-46.66809535567546,192,4.287234042553192,9.375,6.4171122994652405,5.416666666666667
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,PR,curitiba,-25.464029318048183,-49.30472794690424,192,4.282722513089005,11.458333333333334,7.4866310160427805,15.071428571428571
cfb1a033743668a192316f3c6d1d2671,18110,SP,votorantim,-23.540699932021333,-47.45842622799934,189,3.9308510638297873,19.576719576719576,12.92517006802721,4.842105263157895
5656537e588803a555b8eb41f07a944b,72015,DF,brasilia,-15.840667480274698,-48.051942900348365,189,3.804232804232804,21.164021164021165,8.045977011494253,7.214285714285714
b499c00f28f4b7069ff6550af8c1348a,13481,SP,limeira,-22.599254430886607,-47.37980963550319,188,4.1436170212765955,12.76595744680851,13.81578947368421,8.476190476190476
669ae81880e08f269a64487cfb287169,89160,SC,rio do sul,-27.20981137280685,-49.63292048422235,188,4.101604278074866,14.893617021276595,4.320987654320987,13.0
7d76b645482be4a332374e8223836592,1511,SP,sao paulo,-23.555682314184303,-46.63309991286275,187,3.9297297297297296,15.508021390374331,11.363636363636363,7.65
d98eec89afa3380e14463da2aabaea72,90010,RS,porto alegre,-30.03215040714993,-51.2325516998384,184,4.2896174863387975,9.23913043478261,2.380952380952381,18.0
7ad32824caee82087b3e2e5f33b1bf32,14940,SP,ibitinga,-21.7664768468313,-48.83154737836604,184,3.7679558011049723,20.652173913043477,15.2317880794702,7.217391304347826
8a32e327fe2c1b3511609d81aaf9f042,2443,SP,sao paulo,-23.472335179294816,-46.64636526449883,182,3.783333333333333,19.78021978021978,7.575757575757576,1.1
de23c3b98a88888289c6f5cc1209054a,5530,SP,sao paulo,-23.577073040798663,-46.7199426382077,181,4.281767955801105,11.049723756906078,9.75609756097561,6.5625
5a8e7d5003a1f221f9e1d6e411de7c23,13076,SP,campinas,-22.88255076242137,-47.04691965736627,181,4.1722222222222225,11.602209944751381,7.913669064748201,1.7272727272727273
a416b6a846a11724393025641d4edd5e,3702,SP,sao paulo,-23.51674732944774,-46.54818243075192,181,4.1602209944751385,15.469613259668508,13.580246913580247,5.0
1a3df491d1c4f1589fc2b934ada68bf2,89224,SC,joinville,-26.270134671231133,-48.80876106346335,180,4.161111111111111,11.11111111111111,5.389221556886228,4.444444444444445
522620dcb18a6b31cd7bdf73665113a9,85801,PR,cascavel,-24.961400882504734,-53.45816618100577,180,3.8977272727272725,18.88888888888889,10.344827586206897,7.111111111111111
0be8ff43f22e456b4e0371b2245e4d01,4461,SP,sao paulo,-23.69289565500035,-46.68021046531817,180,3.8944444444444444,20.0,6.832298136645963,7.7272727272727275
1c68394e931a64f90ea236c5ea590300,87114,PR,sarandi,-23.431481257369107,-51.85490851643521,178,3.943820224719101,15.168539325842696,4.225352112676056,21.666666666666668
004c9cd9d87a3c30c522c48c4fc07416,14940,SP,ibitinga,-21.7664768468313,-48.83154737836604,176,4.132947976878612,13.636363636363637,9.49367088607595,10.333333333333334
6d66611d7c44cc30ce351abc49a68421,4378,SP,sao paulo,-23.646246311207523,-46.66349868836885,176,3.913793103448276,16.477272727272727,7.228915662650603,5.75
edb1ef5e36e0c8cd84eb3c9b003e486d,25957,RJ,teresopolis,-22.428725888669057,-42.97556752642736,175,4.434285714285714,8.0,7.831325301204819,12.692307692307692
8f2ce03f928b567e3d56181ae20ae952,5141,SP,pirituba,-23.49065997530149,-46.7284764394945,175,4.063218390804598,14.285714285714286,16.33986928104575,7.96
537eb890efff034a88679788b647c564,20270,RJ,rio de janeiro,-22.920104850395337,-43.22138202997862,174,4.166666666666667,10.344827586206897,6.25,5.0
2e1c9f22be269ef4643f826c9e650a52,4850,SP,sao paulo,-23.746252526227707,-46.677001782820696,174,4.16374269005848,12.64367816091954,6.586826347305389,7.818181818181818
7e1fb0a3ebfb01ffb3a7dae98bf3238d,14403,SP,franca,-20.54822779974972,-47.395897060007975,174,4.133720930232558,12.068965517241379,14.465408805031446,7.043478260869565
2c9e548be18521d1c43cde1c582c6de8,8752,SP,mogi das cruzes,-23.551706513599484,-46.260979398542325,174,3.9239766081871346,19.54022988505747,23.015873015873016,16.413793103448278
00ee68308b45bc5e2660cd833c3f81cc,3333,SP,sao paulo,-23.556849999163276,-46.56941527477062,173,4.3313953488372094,9.826589595375722,10.37037037037037,8.785714285714286
b4ffb71f0cb1b1c3d63fad021ecf93e1,3880,SP,sao paulo,-23.50869470774424,-46.48672956633388,172,4.023255813953488,16.27906976744186,2.7777777777777777,8.25
2a84855fd20af891be03bc5924d2b453,30111,MG,belo horizonte,-19.91624655709342,-43.93623364096637,169,4.233532934131737,11.242603550295858,3.048780487804878,20.0
b76dba6c951ab00dc4edf0a1aa88037e,3237,SP,sao paulo,-23.59539756425642,-46.55163738273989,169,4.149700598802395,11.834319526627219,3.1446540880503147,10.0
2528513dd95219a6013d4d05176e391a,6060,SP,osasco,-23.552456794881493,-46.78012559033992,167,3.9451219512195124,17.365269461077844,5.590062111801243,10.222222222222221
259f7b5e6e482c230e5bfaa670b6bb8f,8550,SP,poa,-23.522975748542905,-46.33702048557326,166,4.206060606060606,14.457831325301205,2.1739130434782608,6.666666666666667
ce27a3cc3c8cc1ea79d11e561e9bebb6,3006,SP,sao paulo,-23.543135968636395,-46.62371555453289,165,3.8652482269503547,17.575757575757574,2.2222222222222223,3.3333333333333335
36a968b544695394e4e9d7572688598f,11010,SP,santos,-23.93465945090488,-46.331065142884974,163,3.638036809815951,24.539877300613497,4.545454545454546,3.0
3c7c4a49ec3c6550809089c6a2ca9370,3804,SP,sao paulo,-23.50271592062436,-46.48299647362806,161,3.68944099378882,27.950310559006212,9.21985815602837,9.76923076923077
76d5af76d0271110f9af36c92573f765,3194,SP,sao paulo,-23.56788988703906,-46.57394821510183,159,4.082278481012658,15.09433962264151,9.923664122137405,4.769230769230769
6cd68b3ed6d59aaa9fece558ad360c0a,31255,MG,belo horizonte,-19.878513898894187,-43.95694702879617,157,4.445859872611465,3.821656050955414,2.0134228187919465,6.333333333333333
66922902710d126a0e7d26b0e3805106,31842,MG,belo horizonte,-19.840168078827364,-43.92329932223438,156,4.451612903225807,6.410256410256411,7.28476821192053,5.818181818181818
5cf13accae3222c70a9cac40818ae839,38700,MG,patos de minas,-18.60497691187199,-46.52154885505743,156,4.438709677419355,8.333333333333334,3.3557046979865772,5.2
7008613ea464bad5cb9b83456e1e6a8f,89460,SC,canoinhas,-26.16862248406491,-50.392861528512256,156,4.27741935483871,7.6923076923076925,4.724409448818897,8.0
b33e7c55446eabf8fe1a42d037ac7d6d,14850,SP,pradopolis,-21.36757068180344,-48.06270442872158,155,4.15483870967742,14.193548387096774,13.157894736842104,8.3
8b28d096634035667e8263d57ba3368c,12243,SP,sao jose dos campos,-23.201781118789317,-45.89567007799064,155,3.861842105263158,18.06451612903226,13.986013986013987,16.35
44073f8b7e41514de3b7815dd0237f4f,71070,DF,brasilia,-15.84494561197996,-47.98527498130505,153,3.7565789473684212,20.26143790849673,4.861111111111111,5.428571428571429
48436dade18ac8b2bce089ec2a041202,27277,SP,volta redonda,-22.498182754371285,-44.12361371579433,151,4.046357615894039,14.56953642384106,7.246376811594203,18.2
17a053fcb14bd219540cbde0df490be0,13843,SP,mogi guacu,-22.3970091627978,-46.94545202732525,150,4.20945945945946,11.333333333333334,9.6,7.25
e9d99831abad74458942f21e16f33f92,3542,SP,sao paulo,-23.53108125950717,-46.51791357132556,149,3.9054054054054053,16.107382550335572,11.538461538461538,10.933333333333334
a673821011d0cec28146ea42f5ab767f,3809,SP,sao paulo,-23.489345713572614,-46.47738070858095,149,3.8865248226950353,19.463087248322147,12.4031007751938,11.3125
a3e9a2c700480d9bb01fba070ba80a0e,14940,SP,ibitinga,-21.7664768468313,-48.83154737836604,148,4.013698630136986,15.54054054054054,11.538461538461538,7.0
229c3efbfb0ea2058de4ccdfbc3d784a,30190,MG,belo horizonte,-19.921126734952896,-43.94119674937962,148,3.643835616438356,25.0,2.479338842975207,13.333333333333334
18a349e75d307f4b4cc646a691ed4216,1319,SP,sao paulo,-23.55156260866176,-46.64021297307979,148,3.3945578231292517,33.108108108108105,5.785123966942149,10.142857142857142
0bae85eb84b9fb3bd773911e89288d54,88301,SP,itajai,-26.91626999999994,-48.65245999999996,146,4.205479452054795,8.21917808219178,0.7299270072992701,4.0
db4350fd57ae30082dec7acbaacc17f9,3126,SP,sao paulo,-23.58067325143878,-46.591568341608856,146,4.124137931034483,13.013698630136986,4.37956204379562,6.333333333333333
7722b1df1b0e383e000397b2c11e3e19,9715,SP,sao bernardo do campo,-23.71457923606073,-46.54581156219319,145,4.222222222222222,11.03448275862069,2.985074626865672,4.0
79ebd9a61bac3eaf882805ed4ecfa12a,85802,PR,cascavel,-24.966371460470743,-53.46488320191585,145,4.006896551724138,14.482758620689655,5.882352941176471,4.875
0adac9fbd9a2b63cccaac4f8756c1ca8,13290,SP,louveira,-23.08412527710581,-46.98121307089687,143,3.887323943661972,13.986013986013987,6.363636363636363,11.0
dd7ddc04e1b6c2c614352b383efe2d36,3471,SP,sao paulo,-23.56625832001269,-46.51841724632121,143,3.76056338028169,20.27972027972028,17.21311475409836,5.761904761904762
